snomedcode,term_snomed,id,search_terms,read_mapping,matchtotal,MedCodeId,term_medcode,OriginalReadCode,CleansedReadCode,SnomedCTDescriptionId,Release,EmisCodeCategoryId
161665007#,H/O: kidney recipient,251923016#,1,1,2,251923016#,H/O: kidney recipient,14S2,14S2.00,251923016,NA,32
161665007#,H/O: kidney recipient,251923016#,1,1,2,4542501000006119#,History of renal transplant,^ESCTHI454250,NA,454e13,NA,32
161665007#,H/O: kidney recipient,251923016#,1,1,2,4542521000006112#,History of - kidney recipient,^ESCTHI454252,NA,2666912015,NA,32
161665007#,H/O: kidney recipient,251923016#,1,1,2,460644012#,History of renal transplant,ZV420,ZV42000,2793932016,NA,32
161665007#,History of - kidney recipient (context-dependent category),542719019#,1,1,2,251923016#,H/O: kidney recipient,14S2,14S2.00,251923016,NA,32
161665007#,History of - kidney recipient (context-dependent category),542719019#,1,1,2,4542501000006119#,History of renal transplant,^ESCTHI454250,NA,454e13,NA,32
161665007#,History of - kidney recipient (context-dependent category),542719019#,1,1,2,4542521000006112#,History of - kidney recipient,^ESCTHI454252,NA,2666912015,NA,32
161665007#,History of - kidney recipient (context-dependent category),542719019#,1,1,2,460644012#,History of renal transplant,ZV420,ZV42000,2793932016,NA,32
161665007#,History of - kidney recipient (situation),2606798018#,1,1,2,251923016#,H/O: kidney recipient,14S2,14S2.00,251923016,NA,32
161665007#,History of - kidney recipient (situation),2606798018#,1,1,2,4542501000006119#,History of renal transplant,^ESCTHI454250,NA,454e13,NA,32
161665007#,History of - kidney recipient (situation),2606798018#,1,1,2,4542521000006112#,History of - kidney recipient,^ESCTHI454252,NA,2666912015,NA,32
161665007#,History of - kidney recipient (situation),2606798018#,1,1,2,460644012#,History of renal transplant,ZV420,ZV42000,2793932016,NA,32
161665007#,History of - kidney recipient,2666912015#,1,1,2,251923016#,H/O: kidney recipient,14S2,14S2.00,251923016,NA,32
161665007#,History of - kidney recipient,2666912015#,1,1,2,4542501000006119#,History of renal transplant,^ESCTHI454250,NA,454e13,NA,32
161665007#,History of - kidney recipient,2666912015#,1,1,2,4542521000006112#,History of - kidney recipient,^ESCTHI454252,NA,2666912015,NA,32
161665007#,History of - kidney recipient,2666912015#,1,1,2,460644012#,History of renal transplant,ZV420,ZV42000,2793932016,NA,32
161665007#,History of renal transplant (situation),2788984010#,1,1,2,251923016#,H/O: kidney recipient,14S2,14S2.00,251923016,NA,32
161665007#,History of renal transplant (situation),2788984010#,1,1,2,4542501000006119#,History of renal transplant,^ESCTHI454250,NA,454e13,NA,32
161665007#,History of renal transplant (situation),2788984010#,1,1,2,4542521000006112#,History of - kidney recipient,^ESCTHI454252,NA,2666912015,NA,32
161665007#,History of renal transplant (situation),2788984010#,1,1,2,460644012#,History of renal transplant,ZV420,ZV42000,2793932016,NA,32
161665007#,History of renal transplant,2793932016#,1,1,2,251923016#,H/O: kidney recipient,14S2,14S2.00,251923016,NA,32
161665007#,History of renal transplant,2793932016#,1,1,2,4542501000006119#,History of renal transplant,^ESCTHI454250,NA,454e13,NA,32
161665007#,History of renal transplant,2793932016#,1,1,2,4542521000006112#,History of - kidney recipient,^ESCTHI454252,NA,2666912015,NA,32
161665007#,History of renal transplant,2793932016#,1,1,2,460644012#,History of renal transplant,ZV420,ZV42000,2793932016,NA,32
175901007#,Live donor renal transplant,272318013#,1,1,2,4669011000006116#,Live donor renal allotransplant,^ESCTLI466901,NA,272319017,NA,32
175901007#,Live donor renal transplant,272318013#,1,1,2,4669031000006110#,Live donor renal allograft,^ESCTLI466903,NA,272321010,NA,32
175901007#,Live donor renal transplant,272318013#,1,1,2,272320011#,Allotransplantation of kidney from live donor,7B001-1,7B00111,272320011,NA,32
175901007#,Live donor renal transplant,272318013#,1,1,2,90471000006113#,Live donor renal transplant,7B001,7B00100,272318013,NA,32
175901007#,Live donor renal allotransplant,272319017#,1,1,2,4669011000006116#,Live donor renal allotransplant,^ESCTLI466901,NA,272319017,NA,32
175901007#,Live donor renal allotransplant,272319017#,1,1,2,4669031000006110#,Live donor renal allograft,^ESCTLI466903,NA,272321010,NA,32
175901007#,Live donor renal allotransplant,272319017#,1,1,2,272320011#,Allotransplantation of kidney from live donor,7B001-1,7B00111,272320011,NA,32
175901007#,Live donor renal allotransplant,272319017#,1,1,2,90471000006113#,Live donor renal transplant,7B001,7B00100,272318013,NA,32
175901007#,Allotransplantation of kidney from live donor,272320011#,1,1,2,4669011000006116#,Live donor renal allotransplant,^ESCTLI466901,NA,272319017,NA,32
175901007#,Allotransplantation of kidney from live donor,272320011#,1,1,2,4669031000006110#,Live donor renal allograft,^ESCTLI466903,NA,272321010,NA,32
175901007#,Allotransplantation of kidney from live donor,272320011#,1,1,2,272320011#,Allotransplantation of kidney from live donor,7B001-1,7B00111,272320011,NA,32
175901007#,Allotransplantation of kidney from live donor,272320011#,1,1,2,90471000006113#,Live donor renal transplant,7B001,7B00100,272318013,NA,32
175901007#,Live donor renal allograft,272321010#,1,1,2,4669011000006116#,Live donor renal allotransplant,^ESCTLI466901,NA,272319017,NA,32
175901007#,Live donor renal allograft,272321010#,1,1,2,4669031000006110#,Live donor renal allograft,^ESCTLI466903,NA,272321010,NA,32
175901007#,Live donor renal allograft,272321010#,1,1,2,272320011#,Allotransplantation of kidney from live donor,7B001-1,7B00111,272320011,NA,32
175901007#,Live donor renal allograft,272321010#,1,1,2,90471000006113#,Live donor renal transplant,7B001,7B00100,272318013,NA,32
175901007#,Live donor renal transplant (procedure),558502015#,1,1,2,4669011000006116#,Live donor renal allotransplant,^ESCTLI466901,NA,272319017,NA,32
175901007#,Live donor renal transplant (procedure),558502015#,1,1,2,4669031000006110#,Live donor renal allograft,^ESCTLI466903,NA,272321010,NA,32
175901007#,Live donor renal transplant (procedure),558502015#,1,1,2,272320011#,Allotransplantation of kidney from live donor,7B001-1,7B00111,272320011,NA,32
175901007#,Live donor renal transplant (procedure),558502015#,1,1,2,90471000006113#,Live donor renal transplant,7B001,7B00100,272318013,NA,32
175902000#,Cadaver renal allotransplant,272323013#,1,1,2,272325018#,Cadaveric renal transplant,7B002-2,7B00212,272325018,NA,32
175902000#,Cadaver renal allotransplant,272323013#,1,1,2,478131000006115#,Allotransplantation of kidney from cadaver,7B002-1,7B00211,272325018,NA,32
175902000#,Cadaver renal allotransplant,272323013#,1,1,2,4669061000006118#,Cadaver renal allograft,^ESCTCA466906,NA,272324019,NA,32
175902000#,Cadaver renal allotransplant,272323013#,1,1,2,90461000006118#,Transplantation of kidney from cadaver,7B002,7B00200,272325018,NA,32
175902000#,Cadaver renal allotransplant,272323013#,1,1,2,4669051000006115#,Cadaver renal allotransplant,^ESCTCA466905,NA,272323013,NA,32
175902000#,Cadaver renal allotransplant,272323013#,1,1,2,399381000000115#,Allotransplantation of kidney from cadaver NEC,7B005,7B00500,272323013,NA,32
175902000#,Cadaver renal allograft,272324019#,1,1,2,272325018#,Cadaveric renal transplant,7B002-2,7B00212,272325018,NA,32
175902000#,Cadaver renal allograft,272324019#,1,1,2,478131000006115#,Allotransplantation of kidney from cadaver,7B002-1,7B00211,272325018,NA,32
175902000#,Cadaver renal allograft,272324019#,1,1,2,4669061000006118#,Cadaver renal allograft,^ESCTCA466906,NA,272324019,NA,32
175902000#,Cadaver renal allograft,272324019#,1,1,2,90461000006118#,Transplantation of kidney from cadaver,7B002,7B00200,272325018,NA,32
175902000#,Cadaver renal allograft,272324019#,1,1,2,4669051000006115#,Cadaver renal allotransplant,^ESCTCA466905,NA,272323013,NA,32
175902000#,Cadaver renal allograft,272324019#,1,1,2,399381000000115#,Allotransplantation of kidney from cadaver NEC,7B005,7B00500,272323013,NA,32
175902000#,Cadaveric renal transplant,272325018#,1,1,2,272325018#,Cadaveric renal transplant,7B002-2,7B00212,272325018,NA,32
175902000#,Cadaveric renal transplant,272325018#,1,1,2,478131000006115#,Allotransplantation of kidney from cadaver,7B002-1,7B00211,272325018,NA,32
175902000#,Cadaveric renal transplant,272325018#,1,1,2,4669061000006118#,Cadaver renal allograft,^ESCTCA466906,NA,272324019,NA,32
175902000#,Cadaveric renal transplant,272325018#,1,1,2,90461000006118#,Transplantation of kidney from cadaver,7B002,7B00200,272325018,NA,32
175902000#,Cadaveric renal transplant,272325018#,1,1,2,4669051000006115#,Cadaver renal allotransplant,^ESCTCA466905,NA,272323013,NA,32
175902000#,Cadaveric renal transplant,272325018#,1,1,2,399381000000115#,Allotransplantation of kidney from cadaver NEC,7B005,7B00500,272323013,NA,32
175902000#,Cadaveric renal transplant (procedure),558504019#,1,1,2,272325018#,Cadaveric renal transplant,7B002-2,7B00212,272325018,NA,32
175902000#,Cadaveric renal transplant (procedure),558504019#,1,1,2,478131000006115#,Allotransplantation of kidney from cadaver,7B002-1,7B00211,272325018,NA,32
175902000#,Cadaveric renal transplant (procedure),558504019#,1,1,2,4669061000006118#,Cadaver renal allograft,^ESCTCA466906,NA,272324019,NA,32
175902000#,Cadaveric renal transplant (procedure),558504019#,1,1,2,90461000006118#,Transplantation of kidney from cadaver,7B002,7B00200,272325018,NA,32
175902000#,Cadaveric renal transplant (procedure),558504019#,1,1,2,4669051000006115#,Cadaver renal allotransplant,^ESCTCA466905,NA,272323013,NA,32
175902000#,Cadaveric renal transplant (procedure),558504019#,1,1,2,399381000000115#,Allotransplantation of kidney from cadaver NEC,7B005,7B00500,272323013,NA,32
70536003#,Transplant of kidney,117163013#,1,1,2,117168016#,Renal transplant,7B00-98,7B00.98,117168016,NA,32
70536003#,Transplant of kidney,117163013#,1,1,2,866751000006110#,Kidney replacement,7B00-99,7B00.99,867000000000000,NA,32
70536003#,Transplant of kidney,117163013#,1,1,2,272326017#,Other specified transplantation of kidney,7B00y,7B00y00,117163013,NA,32
70536003#,Transplant of kidney,117163013#,1,1,2,272327014#,Transplantation of kidney NOS,7B00z,7B00z00,501594013,NA,32
70536003#,Transplant of kidney,117163013#,1,1,2,3647071000006110#,Tx - Kidney transplantation,^ESCTTX364707,NA,501593019,NA,32
70536003#,Transplant of kidney,117163013#,1,1,2,3647061000006115#,Kidney transplant,^ESCTKI364706,NA,501592012,NA,32
70536003#,Transplant of kidney,117163013#,1,1,2,3647051000006117#,Tx - Renal transplantation,^ESCTTX364705,NA,501591017,NA,32
70536003#,Transplant of kidney,117163013#,1,1,2,501594013#,Transplantation of kidney,7B00,7B00.00,501594013,NA,32
70536003#,Transplant of kidney,117163013#,1,1,2,3647091000006111#,Renal graft,^ESCTRE364709,NA,501595014,NA,32
70536003#,Transplant of kidney,117163013#,1,1,2,3647031000006112#,Kidney transplantation,^ESCTKI364703,NA,117167014,NA,32
70536003#,Transplant of kidney,117163013#,1,1,2,866731000006115#,Kidney replacement NOS,7B00-97,7B00.97,867000000000000,NA,32
70536003#,Transplant of kidney,117163013#,1,1,2,3647021000006114#,Transplant of kidney,^ESCTTR364702,NA,117163013,NA,32
70536003#,"Transplant of kidney, NOS",117164019#,1,1,2,117168016#,Renal transplant,7B00-98,7B00.98,117168016,NA,32
70536003#,"Transplant of kidney, NOS",117164019#,1,1,2,866751000006110#,Kidney replacement,7B00-99,7B00.99,867000000000000,NA,32
70536003#,"Transplant of kidney, NOS",117164019#,1,1,2,272326017#,Other specified transplantation of kidney,7B00y,7B00y00,117163013,NA,32
