snomedcode,term_snomed,id,search_terms,read_mapping,matchtotal,MedCodeId,term_medcode,OriginalReadCode,CleansedReadCode,SnomedCTDescriptionId,Release,EmisCodeCategoryId
235494005#,Chronic pancreatitis,352985010#,1,1,2,352985010#,Chronic pancreatitis,J671,J671.00,352985010,NA,32
235494005#,Chronic pancreatitis,352985010#,1,1,2,303793019#,[X]Other chronic pancreatitis,Jyu84,Jyu8400,352985010,NA,32
235494005#,Chronic pancreatitis,352985010#,1,1,2,5081061000006116#,CP - Chronic pancreatitis,^ESCTCP508106,NA,352986011,NA,32
235494005#,CP - Chronic pancreatitis,352986011#,1,1,2,352985010#,Chronic pancreatitis,J671,J671.00,352985010,NA,32
235494005#,CP - Chronic pancreatitis,352986011#,1,1,2,303793019#,[X]Other chronic pancreatitis,Jyu84,Jyu8400,352985010,NA,32
235494005#,CP - Chronic pancreatitis,352986011#,1,1,2,5081061000006116#,CP - Chronic pancreatitis,^ESCTCP508106,NA,352986011,NA,32
235494005#,Chronic pancreatitis (disorder),623958018#,1,1,2,352985010#,Chronic pancreatitis,J671,J671.00,352985010,NA,32
235494005#,Chronic pancreatitis (disorder),623958018#,1,1,2,303793019#,[X]Other chronic pancreatitis,Jyu84,Jyu8400,352985010,NA,32
235494005#,Chronic pancreatitis (disorder),623958018#,1,1,2,5081061000006116#,CP - Chronic pancreatitis,^ESCTCP508106,NA,352986011,NA,32
235952002#,Alcohol-induced chronic pancreatitis,353698013#,1,1,2,5087751000006113#,Chronic pancreatitis due to acute alcohol intoxication,^ESCTCH508775,NA,3078939011,NA,32
235952002#,Alcohol-induced chronic pancreatitis,353698013#,1,1,2,353698013#,Alcohol-induced chronic pancreatitis,J6710,J671000,353698013,NA,32
235952002#,Alcohol-induced chronic pancreatitis (disorder),624480018#,1,1,2,5087751000006113#,Chronic pancreatitis due to acute alcohol intoxication,^ESCTCH508775,NA,3078939011,NA,32
