snomedcode,term_snomed,id,search_terms,read_mapping,matchtotal,MedCodeId,term_medcode,OriginalReadCode,CleansedReadCode,SnomedCTDescriptionId,Release,EmisCodeCategoryId
129009001#,Bladder control,207709012#,1,1,2,4421421000006112#,Urinary control,^ESCTUR442142,NA,1784723015,NA,27
129009001#,Bladder control,207709012#,1,1,2,252794012#,Micturition control,1A2Z,1A2Z.00,1784722013,NA,27
129009001#,Bladder control,207709012#,1,1,2,4421431000006110#,"Bladder control, function",^ESCTBL442143,NA,2664885010,NA,27
129009001#,Bladder control,207709012#,1,1,2,4421401000006119#,Bladder control,^ESCTBL442140,NA,207709012,NA,27
129009001#,Bladder control (function),733077012#,1,1,2,4421421000006112#,Urinary control,^ESCTUR442142,NA,1784723015,NA,27
129009001#,Bladder control (function),733077012#,1,1,2,252794012#,Micturition control,1A2Z,1A2Z.00,1784722013,NA,27
129009001#,Bladder control (function),733077012#,1,1,2,4421431000006110#,"Bladder control, function",^ESCTBL442143,NA,2664885010,NA,27
129009001#,Bladder control (function),733077012#,1,1,2,4421401000006119#,Bladder control,^ESCTBL442140,NA,207709012,NA,27
129009001#,"Bladder control, function (observable entity)",1186212014#,1,1,2,4421421000006112#,Urinary control,^ESCTUR442142,NA,1784723015,NA,27
129009001#,"Bladder control, function (observable entity)",1186212014#,1,1,2,252794012#,Micturition control,1A2Z,1A2Z.00,1784722013,NA,27
129009001#,"Bladder control, function (observable entity)",1186212014#,1,1,2,4421431000006110#,"Bladder control, function",^ESCTBL442143,NA,2664885010,NA,27
129009001#,"Bladder control, function (observable entity)",1186212014#,1,1,2,4421401000006119#,Bladder control,^ESCTBL442140,NA,207709012,NA,27
129009001#,Micturition control,1784722013#,1,1,2,4421421000006112#,Urinary control,^ESCTUR442142,NA,1784723015,NA,27
129009001#,Micturition control,1784722013#,1,1,2,252794012#,Micturition control,1A2Z,1A2Z.00,1784722013,NA,27
129009001#,Micturition control,1784722013#,1,1,2,4421431000006110#,"Bladder control, function",^ESCTBL442143,NA,2664885010,NA,27
129009001#,Micturition control,1784722013#,1,1,2,4421401000006119#,Bladder control,^ESCTBL442140,NA,207709012,NA,27
129009001#,Urinary control,1784723015#,1,1,2,4421421000006112#,Urinary control,^ESCTUR442142,NA,1784723015,NA,27
129009001#,Urinary control,1784723015#,1,1,2,252794012#,Micturition control,1A2Z,1A2Z.00,1784722013,NA,27
129009001#,Urinary control,1784723015#,1,1,2,4421431000006110#,"Bladder control, function",^ESCTBL442143,NA,2664885010,NA,27
129009001#,Urinary control,1784723015#,1,1,2,4421401000006119#,Bladder control,^ESCTBL442140,NA,207709012,NA,27
129009001#,"Bladder control, function",2664885010#,1,1,2,4421421000006112#,Urinary control,^ESCTUR442142,NA,1784723015,NA,27
129009001#,"Bladder control, function",2664885010#,1,1,2,252794012#,Micturition control,1A2Z,1A2Z.00,1784722013,NA,27
129009001#,"Bladder control, function",2664885010#,1,1,2,4421431000006110#,"Bladder control, function",^ESCTBL442143,NA,2664885010,NA,27
129009001#,"Bladder control, function",2664885010#,1,1,2,4421401000006119#,Bladder control,^ESCTBL442140,NA,207709012,NA,27
129847007#,Functional urinary incontinence,208692015#,1,1,2,208692015#,Functional urinary incontinence,1A230,1A23000,208692015,NA,27
129847007#,Functional urinary incontinence (finding),734036019#,1,1,2,208692015#,Functional urinary incontinence,1A230,1A23000,208692015,NA,27
165232002#,Bladder: incontinent,256950013#,1,1,2,4590211000006112#,Unable to hold urine,^ESCTUN459021,NA,1494850013,NA,27
165232002#,Bladder: incontinent,256950013#,1,1,2,4590221000006116#,Lack of bladder control,^ESCTLA459022,NA,1494851012,NA,27
165232002#,Bladder: incontinent,256950013#,1,1,2,4590201000006114#,Unable to control bladder,^ESCTUN459020,NA,1494849013,NA,27
165232002#,Bladder: incontinent,256950013#,1,1,2,4590281000006117#,Loss of bladder control,^ESCTLO459028,NA,1494857011,NA,27
165232002#,Bladder: incontinent,256950013#,1,1,2,317523016#,[D]Incontinence of urine,R083,R083.00,1494848017,NA,27
165232002#,Bladder: incontinent,256950013#,1,1,2,295453015#,Non-organic enuresis NOS,E276z,E276z00,256950013,NA,27
165232002#,Bladder: incontinent,256950013#,1,1,2,317527015#,[D]Incontinence of urine NOS,R083z,R083z00,256950013,NA,27
165232002#,Bladder: incontinent,256950013#,1,1,2,305212011#,Urinary incontinence,Kyu5A,Kyu5A00,1489736014,NA,27
165232002#,Bladder: incontinent,256950013#,1,1,2,4590181000006113#,Leaking of urine,^ESCTLE459018,NA,1494847010,NA,27
165232002#,Bladder: incontinent,256950013#,1,1,2,4590231000006118#,Involuntary urination,^ESCTIN459023,NA,1494852017,NA,27
165232002#,Bladder: incontinent,256950013#,1,1,2,4590241000006111#,Unable to hold fluids,^ESCTUN459024,NA,1494853010,NA,27
165232002#,Bladder: incontinent,256950013#,1,1,2,4590271000006115#,Bladder incontinence,^ESCTBL459027,NA,1494856019,NA,27
165232002#,Bladder: incontinent,256950013#,1,1,2,4590171000006110#,Urine incontinence,^ESCTUR459017,NA,1494846018,NA,27
165232002#,Bladder: incontinent,256950013#,1,1,2,317524010#,Urinary incontinence,R0830,R083000,1489736014,NA,27
165232002#,Bladder: incontinent,256950013#,1,1,2,4590261000006110#,Absence of bladder continence,^ESCTAB459026,NA,1494855015,NA,27
165232002#,Bladder: incontinent,256950013#,1,1,2,4590251000006113#,UI - Urinary incontinence,^ESCTUI459025,NA,1494854016,NA,27
165232002#,Bladder: incontinent,256950013#,1,1,2,317525011#,[D]Urethral sphincter incontinence,R0831,R083100,1489736014,NA,27
165232002#,Bladder: incontinent,256950013#,1,1,2,256950013#,Bladder: incontinent,3940,3940,256950013,NA,27
165232002#,Bladder: incontinent,256950013#,1,1,2,1494848017#,Incontinence of urine,1A23,1A23.00,1494848017,NA,27
165232002#,Bladder: incontinent,256950013#,1,1,2,4590291000006119#,Weak bladder,^ESCTWE459029,NA,1494858018,NA,27
165232002#,Bladder: incontinent,256950013#,1,1,2,4590161000006115#,Unable to prevent bladder emptying,^ESCTUN459016,NA,1494845019,NA,27
165232002#,Bladder: incontinent (finding),546651013#,1,1,2,4590211000006112#,Unable to hold urine,^ESCTUN459021,NA,1494850013,NA,27
165232002#,Bladder: incontinent (finding),546651013#,1,1,2,4590221000006116#,Lack of bladder control,^ESCTLA459022,NA,1494851012,NA,27
165232002#,Bladder: incontinent (finding),546651013#,1,1,2,4590201000006114#,Unable to control bladder,^ESCTUN459020,NA,1494849013,NA,27
165232002#,Bladder: incontinent (finding),546651013#,1,1,2,4590281000006117#,Loss of bladder control,^ESCTLO459028,NA,1494857011,NA,27
165232002#,Bladder: incontinent (finding),546651013#,1,1,2,317523016#,[D]Incontinence of urine,R083,R083.00,1494848017,NA,27
165232002#,Bladder: incontinent (finding),546651013#,1,1,2,295453015#,Non-organic enuresis NOS,E276z,E276z00,256950013,NA,27
165232002#,Bladder: incontinent (finding),546651013#,1,1,2,317527015#,[D]Incontinence of urine NOS,R083z,R083z00,256950013,NA,27
165232002#,Bladder: incontinent (finding),546651013#,1,1,2,305212011#,Urinary incontinence,Kyu5A,Kyu5A00,1489736014,NA,27
165232002#,Bladder: incontinent (finding),546651013#,1,1,2,4590181000006113#,Leaking of urine,^ESCTLE459018,NA,1494847010,NA,27
165232002#,Bladder: incontinent (finding),546651013#,1,1,2,4590231000006118#,Involuntary urination,^ESCTIN459023,NA,1494852017,NA,27
165232002#,Bladder: incontinent (finding),546651013#,1,1,2,4590241000006111#,Unable to hold fluids,^ESCTUN459024,NA,1494853010,NA,27
165232002#,Bladder: incontinent (finding),546651013#,1,1,2,4590271000006115#,Bladder incontinence,^ESCTBL459027,NA,1494856019,NA,27
165232002#,Bladder: incontinent (finding),546651013#,1,1,2,4590171000006110#,Urine incontinence,^ESCTUR459017,NA,1494846018,NA,27
165232002#,Bladder: incontinent (finding),546651013#,1,1,2,317524010#,Urinary incontinence,R0830,R083000,1489736014,NA,27
165232002#,Bladder: incontinent (finding),546651013#,1,1,2,4590261000006110#,Absence of bladder continence,^ESCTAB459026,NA,1494855015,NA,27
165232002#,Bladder: incontinent (finding),546651013#,1,1,2,4590251000006113#,UI - Urinary incontinence,^ESCTUI459025,NA,1494854016,NA,27
165232002#,Bladder: incontinent (finding),546651013#,1,1,2,317525011#,[D]Urethral sphincter incontinence,R0831,R083100,1489736014,NA,27
165232002#,Bladder: incontinent (finding),546651013#,1,1,2,256950013#,Bladder: incontinent,3940,3940,256950013,NA,27
165232002#,Bladder: incontinent (finding),546651013#,1,1,2,1494848017#,Incontinence of urine,1A23,1A23.00,1494848017,NA,27
165232002#,Bladder: incontinent (finding),546651013#,1,1,2,4590291000006119#,Weak bladder,^ESCTWE459029,NA,1494858018,NA,27
165232002#,Bladder: incontinent (finding),546651013#,1,1,2,4590161000006115#,Unable to prevent bladder emptying,^ESCTUN459016,NA,1494845019,NA,27
165232002#,Urinary incontinence (finding),1470308018#,1,1,2,4590211000006112#,Unable to hold urine,^ESCTUN459021,NA,1494850013,NA,27
165232002#,Urinary incontinence (finding),1470308018#,1,1,2,4590221000006116#,Lack of bladder control,^ESCTLA459022,NA,1494851012,NA,27
