snomedcode,term_snomed,id,search_terms,read_mapping,matchtotal,MedCodeId,term_medcode,OriginalReadCode,CleansedReadCode,SnomedCTDescriptionId,Release,EmisCodeCategoryId
161504004#,H/O: angina pectoris,251679016#,1,1,2,4540501000006118#,History of angina pectoris,^ESCTHI454050,NA,2986318019,NA,32
161504004#,H/O: angina pectoris,251679016#,1,1,2,251679016#,H/O: angina pectoris,14A5,14A5.00,251679016,NA,32
161504004#,History of - angina pectoris (context-dependent category),542540015#,1,1,2,4540501000006118#,History of angina pectoris,^ESCTHI454050,NA,2986318019,NA,32
161504004#,History of - angina pectoris (context-dependent category),542540015#,1,1,2,251679016#,H/O: angina pectoris,14A5,14A5.00,251679016,NA,32
161504004#,History of - angina pectoris (situation),2606661011#,1,1,2,4540501000006118#,History of angina pectoris,^ESCTHI454050,NA,2986318019,NA,32
161504004#,History of - angina pectoris (situation),2606661011#,1,1,2,251679016#,H/O: angina pectoris,14A5,14A5.00,251679016,NA,32
161504004#,History of - angina pectoris,2666050012#,1,1,2,4540501000006118#,History of angina pectoris,^ESCTHI454050,NA,2986318019,NA,32
161504004#,History of - angina pectoris,2666050012#,1,1,2,251679016#,H/O: angina pectoris,14A5,14A5.00,251679016,NA,32
161504004#,History of angina pectoris,2986318019#,1,1,2,4540501000006118#,History of angina pectoris,^ESCTHI454050,NA,2986318019,NA,32
161504004#,History of angina pectoris,2986318019#,1,1,2,251679016#,H/O: angina pectoris,14A5,14A5.00,251679016,NA,32
161504004#,History of angina pectoris (situation),2986464011#,1,1,2,4540501000006118#,History of angina pectoris,^ESCTHI454050,NA,2986318019,NA,32
161504004#,History of angina pectoris (situation),2986464011#,1,1,2,251679016#,H/O: angina pectoris,14A5,14A5.00,251679016,NA,32
170593007#,Angina control,264492012#,1,1,2,264492012#,Angina control,662K,662K.00,264492012,NA,1
170593007#,Angina control,264492012#,1,1,2,264497018#,Angina control NOS,662Kz,662Kz00,264492012,NA,1
170593007#,Angina control (finding),552562012#,1,1,2,264492012#,Angina control,662K,662K.00,264492012,NA,1
170593007#,Angina control (finding),552562012#,1,1,2,264497018#,Angina control NOS,662Kz,662Kz00,264492012,NA,1
170594001#,Angina control - good,264493019#,1,1,2,264493019#,Angina control - good,662K0,662K000,264493019,NA,1
170594001#,Angina control - good (finding),552564013#,1,1,2,264493019#,Angina control - good,662K0,662K000,264493019,NA,1
170595000#,Angina control - poor,264494013#,1,1,2,264494013#,Angina control - poor,662K1,662K100,264494013,NA,1
170595000#,Angina control - poor (finding),552565014#,1,1,2,264494013#,Angina control - poor,662K1,662K100,264494013,NA,1
170596004#,Angina control - improving,264495014#,1,1,2,264495014#,Angina control - improving,662K2,662K200,264495014,NA,1
170596004#,Angina control - improving (finding),552566010#,1,1,2,264495014#,Angina control - improving,662K2,662K200,264495014,NA,1
194828000#,Angina,299755016#,1,1,2,299758019#,Stenocardia,G33z1,G33z100,299758019,NA,32
194828000#,Angina,299755016#,1,1,2,299765010#,Angina pectoris NOS,G33zz,G33zz00,299757012,NA,32
194828000#,Angina,299755016#,1,1,2,300874013#,[X]Other forms of angina pectoris,Gyu30,Gyu3000,299757012,NA,32
194828000#,Angina,299755016#,1,1,2,4775981000006112#,Cardiac angina,^ESCTCA477598,NA,299756015,NA,32
194828000#,Angina,299755016#,1,1,2,4776031000006115#,Ischaemic heart disease - angina,^ESCTIS477603,NA,299762013,NA,32
194828000#,Angina,299755016#,1,1,2,4776011000006114#,AP - Angina pectoris,^ESCTAP477601,NA,299760017,NA,32
194828000#,Angina,299755016#,1,1,2,4776021000006118#,Ischemic heart disease - angina,^ESCTIS477602,NA,299761018,NA,32
194828000#,Angina,299755016#,1,1,2,299757012#,Angina pectoris,G33,G33..00,299757012,NA,32
194828000#,Angina,299755016#,1,1,2,4775971000006114#,Angina,^ESCTAN477597,NA,299755016,NA,32
194828000#,Angina,299755016#,1,1,2,4776001000006111#,Anginal syndrome,^ESCTAN477600,NA,299759010,NA,32
194828000#,Angina,299755016#,1,1,2,482941000006119#,Angina pectoris NOS,G33z,G33z.00,299757012,NA,32
194828000#,Cardiac angina,299756015#,1,1,2,299758019#,Stenocardia,G33z1,G33z100,299758019,NA,32
194828000#,Cardiac angina,299756015#,1,1,2,299765010#,Angina pectoris NOS,G33zz,G33zz00,299757012,NA,32
194828000#,Cardiac angina,299756015#,1,1,2,300874013#,[X]Other forms of angina pectoris,Gyu30,Gyu3000,299757012,NA,32
194828000#,Cardiac angina,299756015#,1,1,2,4775981000006112#,Cardiac angina,^ESCTCA477598,NA,299756015,NA,32
194828000#,Cardiac angina,299756015#,1,1,2,4776031000006115#,Ischaemic heart disease - angina,^ESCTIS477603,NA,299762013,NA,32
194828000#,Cardiac angina,299756015#,1,1,2,4776011000006114#,AP - Angina pectoris,^ESCTAP477601,NA,299760017,NA,32
194828000#,Cardiac angina,299756015#,1,1,2,4776021000006118#,Ischemic heart disease - angina,^ESCTIS477602,NA,299761018,NA,32
194828000#,Cardiac angina,299756015#,1,1,2,299757012#,Angina pectoris,G33,G33..00,299757012,NA,32
194828000#,Cardiac angina,299756015#,1,1,2,4775971000006114#,Angina,^ESCTAN477597,NA,299755016,NA,32
194828000#,Cardiac angina,299756015#,1,1,2,4776001000006111#,Anginal syndrome,^ESCTAN477600,NA,299759010,NA,32
194828000#,Cardiac angina,299756015#,1,1,2,482941000006119#,Angina pectoris NOS,G33z,G33z.00,299757012,NA,32
194828000#,Angina pectoris,299757012#,1,1,2,299758019#,Stenocardia,G33z1,G33z100,299758019,NA,32
194828000#,Angina pectoris,299757012#,1,1,2,299765010#,Angina pectoris NOS,G33zz,G33zz00,299757012,NA,32
194828000#,Angina pectoris,299757012#,1,1,2,300874013#,[X]Other forms of angina pectoris,Gyu30,Gyu3000,299757012,NA,32
194828000#,Angina pectoris,299757012#,1,1,2,4775981000006112#,Cardiac angina,^ESCTCA477598,NA,299756015,NA,32
194828000#,Angina pectoris,299757012#,1,1,2,4776031000006115#,Ischaemic heart disease - angina,^ESCTIS477603,NA,299762013,NA,32
194828000#,Angina pectoris,299757012#,1,1,2,4776011000006114#,AP - Angina pectoris,^ESCTAP477601,NA,299760017,NA,32
194828000#,Angina pectoris,299757012#,1,1,2,4776021000006118#,Ischemic heart disease - angina,^ESCTIS477602,NA,299761018,NA,32
194828000#,Angina pectoris,299757012#,1,1,2,299757012#,Angina pectoris,G33,G33..00,299757012,NA,32
194828000#,Angina pectoris,299757012#,1,1,2,4775971000006114#,Angina,^ESCTAN477597,NA,299755016,NA,32
194828000#,Angina pectoris,299757012#,1,1,2,4776001000006111#,Anginal syndrome,^ESCTAN477600,NA,299759010,NA,32
194828000#,Angina pectoris,299757012#,1,1,2,482941000006119#,Angina pectoris NOS,G33z,G33z.00,299757012,NA,32
194828000#,Stenocardia,299758019#,1,1,2,299758019#,Stenocardia,G33z1,G33z100,299758019,NA,32
194828000#,Stenocardia,299758019#,1,1,2,299765010#,Angina pectoris NOS,G33zz,G33zz00,299757012,NA,32
194828000#,Stenocardia,299758019#,1,1,2,300874013#,[X]Other forms of angina pectoris,Gyu30,Gyu3000,299757012,NA,32
194828000#,Stenocardia,299758019#,1,1,2,4775981000006112#,Cardiac angina,^ESCTCA477598,NA,299756015,NA,32
194828000#,Stenocardia,299758019#,1,1,2,4776031000006115#,Ischaemic heart disease - angina,^ESCTIS477603,NA,299762013,NA,32
