MedCodeId	Term
17479015	Coffin-Siris syndrome (disorder)
14152591000006118	Molybdenum cofactor deficiency complementation group B (disorder)
14152831000006119	Mosaic 1q duplication (disorder)
14153041000006114	Maternal 15q11q13 deletion (disorder)
14163361000006116	X-linked complicated corpus callosum dysgenesis (disorder)
2730131000000115	Profound intellectual development disorder without impairment of behaviour (disorder)
2730191000000119	Profound intellectual development disorder with impairment of behaviour (disorder)
2730211000000115	Severe intellectual development disorder without significant impairment of behaviour (disorder)
2740341000000113	Severe intellectual development disorder without significant impairment of behaviour (disorder)
2730231000000111	Severe intellectual development disorder with significant impairment of behaviour (disorder)
2730271000000113	Severe intellectual development disorder with impairment of behaviour (disorder)
2730291000000112	Moderate intellectual development disorder without significant impairment of behaviour (disorder)
2730311000000113	Moderate intellectual development disorder with significant impairment of behaviour (disorder)
2730351000000112	Moderate intellectual development disorder with minimal impairment of behaviour (disorder)
2730371000000115	Moderate intellectual development disorder with impairment of behaviour (disorder)
2730391000000116	Mild intellectual development disorder without significant impairment of behaviour (disorder)
2740421000000114	Mild intellectual development disorder without significant impairment of behaviour (disorder)
2730411000000116	Mild intellectual development disorder with significant impairment of behaviour (disorder)
2730431000000112	Mild intellectual development disorder with minimal impairment of behaviour (disorder)
2740451000000116	Mild intellectual development disorder with impairment of behaviour (disorder)
2740461000000118	Mild intellectual development disorder with impairment of behaviour (disorder)
2740491000000112	Intellectual development disorder without significant impairment of behaviour (disorder)
2740521000000110	Intellectual development disorder with significant impairment of behaviour (disorder)
2740551000000117	Intellectual development disorder with minimal impairment of behaviour (disorder)
2740581000000111	Intellectual development disorder with impairment of behaviour (disorder)
151009017	Intellectual disability (disorder)
295661017	Intellectual disability (disorder)
295662012	Intellectual disability (disorder)
295664013	Intellectual disability (disorder)
296586012	Intellectual disability (disorder)
296592018	Intellectual disability (disorder)
401902015	Intellectual disability (disorder)
9881000006115	Intellectual disability (disorder)
395051000006119	Intellectual disability (disorder)
398201000006115	Intellectual disability (disorder)
398231000006111	Intellectual disability (disorder)
398251000006116	Intellectual disability (disorder)
404851000006117	Intellectual disability (disorder)
404861000006115	Intellectual disability (disorder)
411791000006118	Intellectual disability (disorder)
430061000006113	Intellectual disability (disorder)
