snomedcode,term_snomed,id,search_terms,read_mapping,matchtotal,MedCodeId,term_medcode,OriginalReadCode,CleansedReadCode,SnomedCTDescriptionId,Release,EmisCodeCategoryId
271398006#,Weight steady,406169014#,1,1,2,5524151000006112#,Weight stable,^ESCTWE552415,NA,406170010,NA,27
271398006#,Weight steady,406169014#,1,1,2,2536041016#,Weight static,1621-1,1621.11,2536041016,NA,27
271398006#,Weight steady,406169014#,1,1,2,406169014#,Weight steady,1621,1621.00,406169014,NA,27
271398006#,Weight stable,406170010#,1,1,2,5524151000006112#,Weight stable,^ESCTWE552415,NA,406170010,NA,27
271398006#,Weight stable,406170010#,1,1,2,2536041016#,Weight static,1621-1,1621.11,2536041016,NA,27
271398006#,Weight stable,406170010#,1,1,2,406169014#,Weight steady,1621,1621.00,406169014,NA,27
271398006#,Weight steady (finding),663786018#,1,1,2,5524151000006112#,Weight stable,^ESCTWE552415,NA,406170010,NA,27
271398006#,Weight steady (finding),663786018#,1,1,2,2536041016#,Weight static,1621-1,1621.11,2536041016,NA,27
271398006#,Weight steady (finding),663786018#,1,1,2,406169014#,Weight steady,1621,1621.00,406169014,NA,27
271398006#,Weight static,2536041016#,1,1,2,5524151000006112#,Weight stable,^ESCTWE552415,NA,406170010,NA,27
271398006#,Weight static,2536041016#,1,1,2,2536041016#,Weight static,1621-1,1621.11,2536041016,NA,27
271398006#,Weight static,2536041016#,1,1,2,406169014#,Weight steady,1621,1621.00,406169014,NA,27
162763007#,O/E - weight,253677014#,1,1,2,11905011000006114#,O/E - weight,^ESCT1190501,NA,253677014,NA,27
162763007#,O/E - weight,253677014#,1,1,2,4551811000006113#,On examination - weight,^ESCTON455181,NA,2667035013,NA,31
162763007#,On examination - weight (context-dependent category),543906019#,1,1,2,11905011000006114#,O/E - weight,^ESCT1190501,NA,253677014,NA,27
162763007#,On examination - weight (context-dependent category),543906019#,1,1,2,4551811000006113#,On examination - weight,^ESCTON455181,NA,2667035013,NA,31
162763007#,On examination - weight (finding),2560596017#,1,1,2,11905011000006114#,O/E - weight,^ESCT1190501,NA,253677014,NA,27
162763007#,On examination - weight (finding),2560596017#,1,1,2,4551811000006113#,On examination - weight,^ESCTON455181,NA,2667035013,NA,31
162763007#,On examination - weight,2667035013#,1,1,2,11905011000006114#,O/E - weight,^ESCT1190501,NA,253677014,NA,27
162763007#,On examination - weight,2667035013#,1,1,2,4551811000006113#,On examination - weight,^ESCTON455181,NA,2667035013,NA,31
162764001#,O/E - weight greater than 20% below ideal,253678016#,1,1,2,272551000006116#,O/E - weight > 20% below ideal,22A1,22A1.00,253678016,NA,2
162764001#,O/E - weight greater than 20% below ideal,253678016#,1,1,2,4551821000006117#,O/E - weight greater than 20% below ideal,^ESCTOE455182,NA,253678016,NA,2
162764001#,O/E - weight greater than 20% below ideal,253678016#,1,1,2,4551831000006119#,On examination - weight greater than 20% below ideal,^ESCTON455183,NA,2667036014,NA,2
162764001#,On examination - weight greater than 20% below ideal (context-dependent category),543907011#,1,1,2,272551000006116#,O/E - weight > 20% below ideal,22A1,22A1.00,253678016,NA,2
162764001#,On examination - weight greater than 20% below ideal (context-dependent category),543907011#,1,1,2,4551821000006117#,O/E - weight greater than 20% below ideal,^ESCTOE455182,NA,253678016,NA,2
162764001#,On examination - weight greater than 20% below ideal (context-dependent category),543907011#,1,1,2,4551831000006119#,On examination - weight greater than 20% below ideal,^ESCTON455183,NA,2667036014,NA,2
162764001#,On examination - weight greater than 20% below ideal (finding),2560597014#,1,1,2,272551000006116#,O/E - weight > 20% below ideal,22A1,22A1.00,253678016,NA,2
162764001#,On examination - weight greater than 20% below ideal (finding),2560597014#,1,1,2,4551821000006117#,O/E - weight greater than 20% below ideal,^ESCTOE455182,NA,253678016,NA,2
162764001#,On examination - weight greater than 20% below ideal (finding),2560597014#,1,1,2,4551831000006119#,On examination - weight greater than 20% below ideal,^ESCTON455183,NA,2667036014,NA,2
162764001#,On examination - weight greater than 20% below ideal,2667036014#,1,1,2,272551000006116#,O/E - weight > 20% below ideal,22A1,22A1.00,253678016,NA,2
162764001#,On examination - weight greater than 20% below ideal,2667036014#,1,1,2,4551821000006117#,O/E - weight greater than 20% below ideal,^ESCTOE455182,NA,253678016,NA,2
162764001#,On examination - weight greater than 20% below ideal,2667036014#,1,1,2,4551831000006119#,On examination - weight greater than 20% below ideal,^ESCTON455183,NA,2667036014,NA,2
162765000#,O/E -weight 10-20% below ideal,253679012#,1,1,2,253679012#,O/E -weight 10-20% below ideal,22A2,22A2.00,253679012,NA,2
162765000#,O/E -weight 10-20% below ideal,253679012#,1,1,2,4551851000006114#,On examination - weight 10-20% below ideal,^ESCTON455185,NA,2667037017,NA,2
162765000#,On examination - weight 10-20% below ideal (context-dependent category),543908018#,1,1,2,253679012#,O/E -weight 10-20% below ideal,22A2,22A2.00,253679012,NA,2
162765000#,On examination - weight 10-20% below ideal (context-dependent category),543908018#,1,1,2,4551851000006114#,On examination - weight 10-20% below ideal,^ESCTON455185,NA,2667037017,NA,2
162765000#,On examination - weight 10-20% below ideal (finding),2560598016#,1,1,2,253679012#,O/E -weight 10-20% below ideal,22A2,22A2.00,253679012,NA,2
162765000#,On examination - weight 10-20% below ideal (finding),2560598016#,1,1,2,4551851000006114#,On examination - weight 10-20% below ideal,^ESCTON455185,NA,2667037017,NA,2
162765000#,On examination - weight 10-20% below ideal,2667037017#,1,1,2,253679012#,O/E -weight 10-20% below ideal,22A2,22A2.00,253679012,NA,2
162765000#,On examination - weight 10-20% below ideal,2667037017#,1,1,2,4551851000006114#,On examination - weight 10-20% below ideal,^ESCTON455185,NA,2667037017,NA,2
162766004#,O/E - weight within 10% ideal,253680010#,1,1,2,4551871000006116#,On examination - weight within 10% ideal,^ESCTON455187,NA,2667038010,NA,2
162766004#,O/E - weight within 10% ideal,253680010#,1,1,2,253680010#,O/E - weight within 10% ideal,22A3,22A3.00,253680010,NA,2
162766004#,On examination - weight within 10% ideal (context-dependent category),543910016#,1,1,2,4551871000006116#,On examination - weight within 10% ideal,^ESCTON455187,NA,2667038010,NA,2
162766004#,On examination - weight within 10% ideal (context-dependent category),543910016#,1,1,2,253680010#,O/E - weight within 10% ideal,22A3,22A3.00,253680010,NA,2
162766004#,On examination - weight within 10% ideal (finding),2560599012#,1,1,2,4551871000006116#,On examination - weight within 10% ideal,^ESCTON455187,NA,2667038010,NA,2
162766004#,On examination - weight within 10% ideal (finding),2560599012#,1,1,2,253680010#,O/E - weight within 10% ideal,22A3,22A3.00,253680010,NA,2
162766004#,On examination - weight within 10% ideal,2667038010#,1,1,2,4551871000006116#,On examination - weight within 10% ideal,^ESCTON455187,NA,2667038010,NA,2
162766004#,On examination - weight within 10% ideal,2667038010#,1,1,2,253680010#,O/E - weight within 10% ideal,22A3,22A3.00,253680010,NA,2
268915006#,O/E - weight 10-20% over ideal,402435016#,1,1,2,5507891000006111#,On examination - weight 10-20% over ideal,^ESCTON550789,NA,2669721010,NA,27
268915006#,O/E - weight 10-20% over ideal,402435016#,1,1,2,402435016#,O/E - weight 10-20% over ideal,22A4,22A4.00,402435016,NA,27
268915006#,On examination - weight 10-20% over ideal (context-dependent category),661712016#,1,1,2,5507891000006111#,On examination - weight 10-20% over ideal,^ESCTON550789,NA,2669721010,NA,27
268915006#,On examination - weight 10-20% over ideal (context-dependent category),661712016#,1,1,2,402435016#,O/E - weight 10-20% over ideal,22A4,22A4.00,402435016,NA,27
268915006#,On examination - weight 10-20% over ideal (finding),2571384018#,1,1,2,5507891000006111#,On examination - weight 10-20% over ideal,^ESCTON550789,NA,2669721010,NA,27
268915006#,On examination - weight 10-20% over ideal (finding),2571384018#,1,1,2,402435016#,O/E - weight 10-20% over ideal,22A4,22A4.00,402435016,NA,27
268915006#,On examination - weight 10-20% over ideal,2669721010#,1,1,2,5507891000006111#,On examination - weight 10-20% over ideal,^ESCTON550789,NA,2669721010,NA,27
268915006#,On examination - weight 10-20% over ideal,2669721010#,1,1,2,402435016#,O/E - weight 10-20% over ideal,22A4,22A4.00,402435016,NA,27
275947003#,O/E - overweight,411922013#,1,1,2,411922013#,O/E - overweight,22A4-1,22A4.11,411922013,NA,27
275947003#,O/E - overweight,411922013#,1,1,2,5579041000006111#,On examination - overweight,^ESCTON557904,NA,2669994019,NA,27
275947003#,On examination - overweight (context-dependent category),668792010#,1,1,2,411922013#,O/E - overweight,22A4-1,22A4.11,411922013,NA,27
275947003#,On examination - overweight (context-dependent category),668792010#,1,1,2,5579041000006111#,On examination - overweight,^ESCTON557904,NA,2669994019,NA,27
275947003#,On examination - overweight (finding),2571731019#,1,1,2,411922013#,O/E - overweight,22A4-1,22A4.11,411922013,NA,27
275947003#,On examination - overweight (finding),2571731019#,1,1,2,5579041000006111#,On examination - overweight,^ESCTON557904,NA,2669994019,NA,27
275947003#,On examination - overweight,2669994019#,1,1,2,411922013#,O/E - overweight,22A4-1,22A4.11,411922013,NA,27
275947003#,On examination - overweight,2669994019#,1,1,2,5579041000006111#,On examination - overweight,^ESCTON557904,NA,2669994019,NA,27
268916007#,O/E - weight greater than 20% over ideal,402436015#,1,1,2,12702731000006115#,O/E - weight > 20% over ideal,^ESCT1270273,NA,272561000006119,NA,27
268916007#,O/E - weight greater than 20% over ideal,402436015#,1,1,2,5507911000006113#,On examination - weight greater than 20% over ideal,^ESCTON550791,NA,2669722015,NA,27
268916007#,O/E - weight greater than 20% over ideal,402436015#,1,1,2,217781000000116#,O/E - weight greater than 20% over ideal,22A5,22A5.00,402436015,NA,27
268916007#,O/E - weight greater than 20% over ideal,402436015#,1,1,2,5507901000006110#,O/E - weight greater than 20% over ideal,^ESCTOE550790,NA,5507901000006110,NA,27
268916007#,On examination - weight greater than 20% over ideal (context-dependent category),661713014#,1,1,2,12702731000006115#,O/E - weight > 20% over ideal,^ESCT1270273,NA,272561000006119,NA,27
268916007#,On examination - weight greater than 20% over ideal (context-dependent category),661713014#,1,1,2,5507911000006113#,On examination - weight greater than 20% over ideal,^ESCTON550791,NA,2669722015,NA,27
268916007#,On examination - weight greater than 20% over ideal (context-dependent category),661713014#,1,1,2,217781000000116#,O/E - weight greater than 20% over ideal,22A5,22A5.00,402436015,NA,27
268916007#,On examination - weight greater than 20% over ideal (context-dependent category),661713014#,1,1,2,5507901000006110#,O/E - weight greater than 20% over ideal,^ESCTOE550790,NA,5507901000006110,NA,27
268916007#,On examination - weight greater than 20% over ideal (finding),2571385017#,1,1,2,12702731000006115#,O/E - weight > 20% over ideal,^ESCT1270273,NA,272561000006119,NA,27
268916007#,On examination - weight greater than 20% over ideal (finding),2571385017#,1,1,2,5507911000006113#,On examination - weight greater than 20% over ideal,^ESCTON550791,NA,2669722015,NA,27
268916007#,On examination - weight greater than 20% over ideal (finding),2571385017#,1,1,2,217781000000116#,O/E - weight greater than 20% over ideal,22A5,22A5.00,402436015,NA,27
268916007#,On examination - weight greater than 20% over ideal (finding),2571385017#,1,1,2,5507901000006110#,O/E - weight greater than 20% over ideal,^ESCTOE550790,NA,5507901000006110,NA,27
268916007#,On examination - weight greater than 20% over ideal,2669722015#,1,1,2,12702731000006115#,O/E - weight > 20% over ideal,^ESCT1270273,NA,272561000006119,NA,27
268916007#,On examination - weight greater than 20% over ideal,2669722015#,1,1,2,5507911000006113#,On examination - weight greater than 20% over ideal,^ESCTON550791,NA,2669722015,NA,27
268916007#,On examination - weight greater than 20% over ideal,2669722015#,1,1,2,217781000000116#,O/E - weight greater than 20% over ideal,22A5,22A5.00,402436015,NA,27
268916007#,On examination - weight greater than 20% over ideal,2669722015#,1,1,2,5507901000006110#,O/E - weight greater than 20% over ideal,^ESCTOE550790,NA,5507901000006110,NA,27
162769006#,O/E - Underweight,253687013#,1,1,2,253687013#,O/E - Underweight,22A6,22A6.00,253687013,NA,2
162769006#,O/E - Underweight,253687013#,1,1,2,4551891000006115#,On examination - Underweight,^ESCTON455189,NA,2667039019,NA,2
162769006#,On examination - Underweight (context-dependent category),543913019#,1,1,2,253687013#,O/E - Underweight,22A6,22A6.00,253687013,NA,2
162769006#,On examination - Underweight (context-dependent category),543913019#,1,1,2,4551891000006115#,On examination - Underweight,^ESCTON455189,NA,2667039019,NA,2
162769006#,On examination - Underweight (finding),2560600010#,1,1,2,253687013#,O/E - Underweight,22A6,22A6.00,253687013,NA,2
162769006#,On examination - Underweight (finding),2560600010#,1,1,2,4551891000006115#,On examination - Underweight,^ESCTON455189,NA,2667039019,NA,2
162769006#,On examination - Underweight,2667039019#,1,1,2,253687013#,O/E - Underweight,22A6,22A6.00,253687013,NA,2
162769006#,On examination - Underweight,2667039019#,1,1,2,4551891000006115#,On examination - Underweight,^ESCTON455189,NA,2667039019,NA,2
400967004#,Baseline weight (observable entity),1768888018#,1,1,2,1780175010#,Baseline weight,22A7,22A7.00,1780175010,NA,2
400967004#,Baseline weight,1780175010#,1,1,2,1780175010#,Baseline weight,22A7,22A7.00,1780175010,NA,2
238131007#,Overweight,356960015#,1,1,2,5117851000006111#,Patient overweight,^ESCTPA511785,NA,356961016,NA,2
238131007#,Overweight,356960015#,1,1,2,356960015#,Overweight,22AA,22AA.00,356960015,NA,2
238131007#,Patient overweight,356961016#,1,1,2,5117851000006111#,Patient overweight,^ESCTPA511785,NA,356961016,NA,2
238131007#,Patient overweight,356961016#,1,1,2,356960015#,Overweight,22AA,22AA.00,356960015,NA,2
238131007#,Overweight (finding),626970013#,1,1,2,5117851000006111#,Patient overweight,^ESCTPA511785,NA,356961016,NA,2
238131007#,Overweight (finding),626970013#,1,1,2,356960015#,Overweight,22AA,22AA.00,356960015,NA,2
404639000#,General appraisal of patient weight (procedure),2148469019#,1,1,2,6702421000006113#,General appraisal of weight,^ESCTGE670242,NA,2162791012,NA,31
404639000#,General appraisal of patient weight (procedure),2148469019#,1,1,2,6702411000006117#,General appraisal of patient weight,^ESCTGE670241,NA,2156534018,NA,31
404639000#,General appraisal of patient weight,2156534018#,1,1,2,6702421000006113#,General appraisal of weight,^ESCTGE670242,NA,2162791012,NA,31
404639000#,General appraisal of patient weight,2156534018#,1,1,2,6702411000006117#,General appraisal of patient weight,^ESCTGE670241,NA,2156534018,NA,31
404639000#,General appraisal of weight,2162791012#,1,1,2,6702421000006113#,General appraisal of weight,^ESCTGE670242,NA,2162791012,NA,31
