MedCodeId	Term	Observations_jun24	old_2021	new_2024
501594013	Transplantation of kidney	125200	1	1
1233673012	Catheter complications	81240	1	1
30458014	Transplantation of liver	46820	1	1
90471000006113	Live donor renal transplant	21761	1	1
460644012	History of renal transplant	17109	1	1
90461000006118	Transplantation of kidney from cadaver	16222	1	1
270769019	Transplantation of heart	13365	1	1
783741000006117	Complication of implant	10179	1	1
460651015	Transplanted liver present	9983	1	1
272325018	Cadaveric renal transplant	8351	1	1
117168016	Renal transplant	6770	1	1
460645013	[V]Heart transplanted	6522	1	1
460649019	Transplanted cornea present	6349	1	1
283790015	Transplant follow-up	6090	1	1
272327014	Transplantation of kidney NOS	5729	1	1
90511000006115	LTx - Lung transplant	5349	1	1
31211000006119	Orthotopic transplantation of liver	4247	1	1
348550016	Double lung transplant	3683	1	1
103777013	Transplantation of pancreas	3384	1	1
270770018	Allotransplantation of heart NEC	2785	1	1
394365013	Transplant nephrectomy	2482	1	1
403095019	Surgical and medical care complications NEC	2425	1	1
90421000006112	Transplantation of heart and lung	2096	1	1
460650019	[V]Lung transplanted	1855	1	1
177251000006119	Renal transplant with complication, without blame	1838	1	1
270234015	Transplantation of liver NOS	1816	1	1
324973015	Kidney transplant failure and rejection	1720	1	1
864281000006116	Liver transplant	1439	1	1
324971018	Transplanted organ rejection	1438	1	1
282927013	Transplant immunosuppression	1330	1	1
361931000000119	Limbal stem cell transplantation	1310	1	1
251923016	H/O: kidney recipient	1113	1	1
864951000006119	Heart transplant	979	1	1
251924010	H/O: heart recipient	918	1	1
4661751000006118	Orthotopic liver transplant	892	1	1
272389014	Exploration of renal transplant	883	1	1
270778013	Other transplantation of heart NOS	830	1	1
3647021000006114	Transplant of kidney	730	1	1
859491000006112	Corneal transplant	603	1	1
403103015	Transplanted organ failure	588	1	1
348547019	Single lung transplant	555	1	1
754061000006111	Kidney transplant with complication, without blame	530	1	1
344897018	Graft complications	529	1	1
1227663018	[V]Pancreas transplanted	509	1	1
354610013	Renal transplant rejection	505	1	1
2160027017	Transplantation surgery	470	1	1
481591000006112	Complication of internal anastomosis	465	1	1
324976011	Liver transplant failure and rejection	450	1	1
251929017	H/O: liver recipient	425	1	1
251928013	H/O: cornea recipient	417	1	1
268100013	Transplantation of lung NOS	382	1	1
2160021016	Cardiothoracic transplantation	369	1	1
354615015	Acute rejection of renal transplant	344	1	1
270232016	Replacement of previous liver transplant	329	1	1
460955014	[V]Heart and lungs transplant status	311	1	1
90341000006113	Transplant complications	251	1	1
822591000006117	Heterotopic liver transplant	230	1	1
1227661016	[V]Transplanted organ	228	1	1
55971000006117	Xenotransplantation of heart	223	1	1
353974015	Xenograft renal transplant	210	1	1
324977019	Transplanted organ complication NOS	209	1	1
1495403018	Prosthesis (internal) complications	207	1	1
372621000000114	Allotransplantation of kidney from beating heart cadaver	198	1	1
376141000000113	Orthotopic transplantation of liver NEC	194	1	1
460652010	Transplant present	193	1	1
474471011	Transplantation of islets of Langerhans	178	1	1
460643018	[V]Transplanted organ or tissue	163	1	1
270618010	Transplantation of pancreas NOS	155	1	1
251930010	H/O: lung recipient	152	1	1
270777015	Other specified other transplantation of heart	148	1	1
90611000006119	Transplanted organ complication	148	1	1
272326017	Other specified transplantation of kidney	147	1	1
354619014	Chronic rejection of renal transplant	139	1	1
5043981000006115	Allotransplant of heart	138	1	1
1549841000006116	Allotransplantation of kidney from non-beating heart cadaver	129	1	1
3647061000006115	Kidney transplant	127	1	1
7254681000006118	Transplantation of intestine	121	1	1
3485411000006113	Corneal transplant	119	1	1
413415016	Unexplained episode of renal transplant dysfunction	112	1	1
