MedCodeId	Term	Observations_jun24	old_2021	new_2024
329287012	Fall - accidental	2407853	1	1
446671000006112	Accidental fall	1427271	1	1
252318014	Falls	1228177	1	1
1485031016	Number of falls in last year	908964	1	1
417481019	Recurrent falls	350573	1	1
4301012	Fall	217729	1	1
329383013	Accidental falls NOS	144807	1	1
329361014	Fall on same level from slipping, tripping or stumbling	101500	1	1
317927012	Old-age	77233	1	1
329288019	Fall on or from stairs or steps	55224	1	1
292031000006110	Geriatric fall	54478	1	1
329363012	Fall on same level from tripping	39527	1	1
2534630017	Fall on stairs	32455	1	1
329382015	Other accidental fall NOS	30571	1	1
5851711000006111	Elderly fall	25624	1	1
329380011	Other falls	23232	1	1
901061000006110	Fall - on same level	21443	1	1
1222238015	[X]Falls	20868	1	1
17881000006111	Fall from one level to another	20602	1	1
35150012	Fall from bed	19123	1	1
901081000006117	Accidental fall NOS	16279	1	1
329362019	Fall on same level from slipping	16172	1	1
329296012	Fall from stairs	13339	1	1
329294010	Fall on or from stairs	11901	1	1
665481000006114	Fall on same level- collision/push/shove by/with oth person	11535	1	1
329364018	Fall on same level from stumbling	11038	1	1
1121551000000119	Fall onto outstretched hand	7873	1	1
4935721000006118	Fell onto outstretched hand	7140	1	1
901021000006116	Fall - stairs/steps	6665	1	1
404661000006116	[X]Oth fall same levl due collisn/pushing by another person	6340	1	1
329367013	Fall on same level from slipping, tripping or stumbling NOS	5372	1	1
138437018	Fall from chair	4835	1	1
333040013	[X]Unspecified fall	4712	1	1
2160111010	Falls caused by medication	4179	1	1
329299017	Fall on steps	3221	1	1
332841017	[X]Fall on same level from slipping, tripping and stumbling	3004	1	1
333041012	Fall in home	2872	1	1
329360010	Fall from one level to another NOS	2719	1	1
329300013	Fall from steps	2608	1	1
329298013	Fall on or from steps	2294	1	1
5851771000006119	Number of falls	2261	1	1
333029017	Fall on same level	1905	1	1
329320014	Fall into hole or other opening in surface	1650	0	1
332830019	Fall due to slipping on ice or snow	1423	1	1
1817091000006116	[D]Tendency to fall	1398	1	1
385211000006111	[X]Fall involv oth furniture, occurrnce at unspecif place	1388	1	1
5851741000006110	Finding of frequency of falls	1150	1	1
329297015	Fall on or from stairs NOS	1110	1	1
431011000006119	[X]Unspecified fall, occurrence at sports / athletics area	1021	1	1
329381010	Fall from bump against object	960	1	1
329352014	Other fall from one level to another	869	1	1
329302017	Fall on or from stairs or steps NOS	795	1	1
385161000006119	[X]Fall involv ice-skates skis roller-skates or skateboards	781	1	1
332940015	[X]Fall on and from stairs and steps	765	1	1
1222549013	[D]Senility	735	1	1
327385014	Fall from road vehicle NEC	722	1	1
4935731000006115	FOOSH - Fell onto outstretched hand	669	1	1
332887011	Fall from wheelchair	600	1	1
386251000006116	[X]Fall same levl frm slip trip + stumb, occurrence at home	551	1	1
329348014	Fall from chair or bed	530	1	1
7070591000006116	Post fall assessment	404	1	1
332941016	[X]Fall on and from stairs and steps, occurrence at home	396	1	1
111687017	Fall on escalator	388	1	1
329351019	Fall from chair or bed NOS	342	1	1
1222581016	[X]Fall involving bed	332	1	1
1221608017	[X]Fall involving wheelchair	331	1	1
333017014	[X]Other fall from one level to another	303	1	1
333050014	[X]Unspecified fall, occurrence at unspecified place	297	1	1
6853811000006116	Fall down stairs	283	1	1
327664017	Fall on stairs or ladders in water transport	271	1	1
456816018	[V]Examination and observation following a fall	257	1	1
329301012	Fall on or from steps NOS	241	1	1
329359017	Other fall from one level to another NOS	224	1	1
329289010	Fall on or from escalator	223	1	1
329319015	Fall from or out of building or other structure NOS	222	0	1
386211000006117	[X]Fall same level from slip trip+stumb, occ street/highway	200	1	1
327375013	Fall in road vehicle NEC	196	1	1
1234830014	[X]Fall involving chair	183	1	1
329357015	Fall from stationary vehicle	176	1	1
333030010	[X]Other fall on same level, occurrence at home	148	1	1
332899016	[X]Fall involving bed, occurrence at home	144	1	1
5174751000006118	Fall from furniture	114	1	1
327380016	Fall on road vehicle NEC	101	1	1
329292014	Fall from escalator	100	1	1
325858014	Fall in, on, or from train	92	1	1
665701000006110	Fall to other level NEC in WT - unspecified person injured	92	1	1
8025501000006112	Accident due to mechanical fall without injury	91	1	1
386261000006119	[X]Fall same levl frm slip trip+stumbling, occ unspec place	90	1	1
665491000006112	Fall on same level- push/shove/collide - other person NOS	88	1	1
333042017	[X]Unspecified fall, occurrence in residential institution	77	1	1
333045015	[X]Unspecified fall, occurrence on street and highway	75	1	1
327696013	Fall from one level to another NEC in water transport	74	1	1
332919016	[X]Fall involving other furniture	70	1	1
332920010	[X]Fall involving other furniture, occurrence at home	66	1	1
386281000006112	[X]Fall same levl inv ice / snow, occ at unspecified place	65	1	1
665361000006110	Fall on same level from collision with other person, unspec	64	1	1
386321000006118	[X]Fall same levl involv ice/snow, occ sport/athlet area	63	1	1
385061000006118	[X]Fall inv ice-skt ski rol-skt/skbrd occ sport/athlet area	62	1	1
385031000006110	[X]Fall inv ice-skat ski roll-skat/skbrd occ unspecif place	59	1	1
333049014	[X]Unspecified fall, occurrence at other specified place	59	1	1
329334014	Fall into other hole or other opening in surface	58	0	1
332909010	[X]Fall involving chair, occurrence at home	57	1	1
329344011	Fall into hole NOS	51	0	1
329375019	Fall on same level from pushing by other person, unspecified	50	1	1
325873010	Fall from train	49	1	1
332947017	[X]Fall on or from escalator	49	1	1
333019012	[X]Other fall from one level to another, occurrence at home	44	1	1
991201000006117	Accidental fall NOS	42	1	1
329365017	Fall on travelling pavement	41	1	1
385901000006118	[X]Fall on + from stair + step occurrn at oth specif place	40	1	1
386301000006111	[X]Fall same levl inv ice and snow, occ street / highway	40	1	1
31231000006113	Other fall on same level- push/shove/collide-oth person NOS	39	1	1
5174511000006114	Fall due to uneven surface indoors	38	1	1
386111000006111	[X]Fall on same level involving ice and snow occurrn home	38	1	1
385351000006118	[X]Fall involving bed occurrence in residential institution	33	1	1
385631000006115	[X]Fall involvng wheelchair occurrence residential instit'n	32	1	1
