MedCodeId	Term	OriginalReadCode	CleansedReadCode	SnomedCTConceptId	SnomedCTDescriptionId	Release	EmisCodeCategoryId
197761014	Type 2 diabetes mellitus	C10F	C10F.00	44054006	197761014		32
292577016	Type 2 diabetes mellitus with multiple complications	C10F3	C10F300	190388001	292577016		32
459308015	Type 2 diabetes mellitus with peripheral angiopathy	C10FF	C10FF00	314902007	459308015		32
459310018	Type 2 diabetes mellitus with arthropathy	C10FG	C10FG00	314903002	459310018		32
1488898011	Hyperosmolar non-ketotic state in type 2 diabetes mellitus	C10FK	C10FK00	395204000	1488898011		32
2288071000000116	Type 2 diabetes mellitus in remission	C10P1-1	C10P111	703138006	3007259013		32
459167016	Type 2 diabetes mellitus with hypoglycaemic coma	C10FD	C10FD00	719216001	3316336015		32
84471000006119	Type 2 diabetes mellitus	C109-2	C109.12	44054006	197761014		32
84481000006116	Type 2 diabetes mellitus - poor control	C1097-2	C109712	443694000	2921019012		32
84491000006118	Type 2 diabetes mellitus with arthropathy	C109G-2	C109G12	314903002	459310018		32
84521000006116	Type 2 diabetes mellitus with hypoglycaemic coma	C109D-2	C109D12	719216001	3316336015		32
84551000006113	Type 2 diabetes mellitus with nephropathy	C109C-2	C109C12	420279001	3035432019		32
84601000006110	Type 2 diabetes mellitus with polyneuropathy	C109B-2	C109B12	713706002	3297353013		32
84611000006113	Type 2 diabetes mellitus with renal complications	C1090-2	C109012	420279001	2618208012		32
84631000006119	Type 2 diabetes mellitus with ulcer	C1094-2	C109412	190389009	292579018		32
84641000006112	Type 2 diabetes mellitus without complication	C1099-2	C109912	313436004	457329019		32
841351000006110	Insulin treated Type II diabetes mellitus	C109J-2	C109J12	237599002	1223147012		32
850691000006118	Hyperosmolar non-ketotic state in type 2 diabetes mellitus	C109K	C109K00	395204000	1488898011		32
914031000006118	Type 2 diabetes mellitus with renal complications	C10F0	C10F000	420279001	2618208012		32
